origen_id,destino_id,origen_lat,origen_lon,destino_lat,destino_lon,calle,distancia_m,trafico,distancia_trafico_m,tiempo_estimado_s,distrito_origen,distrito_destino
310955098,310954989,-12.1747499,-77.0040005,-12.1742926,-77.0038444,Los Huarangos,53.61,1.7,91.14,10.94,Chorrillos,Chorrillos
310955098,310955011,-12.1747499,-77.0040005,-12.1753547,-77.0044526,Los Huarangos,83.55,2.42,202.19,24.27,Chorrillos,Chorrillos
310955098,310955019,-12.1747499,-77.0040005,-12.1741612,-77.0051407,Calle Los Nogales,142.51,1.21,172.44,20.7,Chorrillos,Chorrillos
310955129,4351681922,-12.1750857,-77.0057622,-12.1751264,-77.0056883,Jirón Los Orfebres,9.22,1.47,13.55,1.63,Chorrillos,Chorrillos
310955129,309583793,-12.1750857,-77.0057622,-12.1746076,-77.0055063,Avenida Ariosto Matellini,60.05,1.24,74.46,8.94,Chorrillos,Chorrillos
310955146,10861774747,-12.1759951,-77.004486,-12.1768888,-77.0052349,Avenida Las Gaviotas,128.46,2.21,283.9,34.08,Chorrillos,Chorrillos
310955146,304905226,-12.1759951,-77.004486,-12.175694,-77.0042215,Avenida Las Gaviotas,44.13,1.28,56.49,6.78,Chorrillos,Chorrillos
310955146,10030047402,-12.1759951,-77.004486,-12.1759528,-77.0045362,Jirón Los Orfebres,7.2,2.25,16.2,1.94,Chorrillos,Chorrillos
310955203,10702338844,-12.176034,-77.007258,-12.1763265,-77.0070009,Avenida Guardia Peruana,42.88,1.77,75.9,9.11,Chorrillos,Chorrillos
310955203,10702953598,-12.176034,-77.007258,-12.1759616,-77.0071784,Los Tumbos,11.82,2.04,24.11,2.89,Chorrillos,Chorrillos
310955203,1229283783,-12.176034,-77.007258,-12.174461,-77.0086831,Avenida Guardia Peruana,233.66,1.11,259.36,31.14,Chorrillos,Chorrillos
310955203,310954605,-12.176034,-77.007258,-12.176408,-77.0076551,Calle Los Tumbos,59.94,1.0,59.94,7.2,Chorrillos,Chorrillos
310955204,3974743887,-12.1773344,-77.0086681,-12.1769941,-77.0090552,Calle Los Zúngaros,56.59,1.07,60.55,7.27,Chorrillos,Chorrillos
310955204,310954605,-12.1773344,-77.0086681,-12.176408,-77.0076551,Calle Los Tumbos,150.78,1.07,161.33,19.37,Chorrillos,Chorrillos
310955204,310954835,-12.1773344,-77.0086681,-12.1776657,-77.0083076,Calle Los Zúngaros,53.78,1.47,79.06,9.49,Chorrillos,Chorrillos
310955206,310954605,-12.1760468,-77.0079981,-12.176408,-77.0076551,Calle Las Capironas,54.8,1.29,70.69,8.49,Chorrillos,Chorrillos
310955206,310954916,-12.1760468,-77.0079981,-12.1755651,-77.0084351,Calle Las Capironas,71.59,2.14,153.2,18.39,Chorrillos,Chorrillos
310955206,3974743887,-12.1760468,-77.0079981,-12.1769941,-77.0090552,Calle Los Musoos,155.88,1.28,199.53,23.95,Chorrillos,Chorrillos
310955280,1229283812,-12.1733742,-77.0067048,-12.1730066,-77.0070363,Jirón Andrómeda,54.49,2.07,112.79,13.54,Chorrillos,Chorrillos
310955280,10702940435,-12.1733742,-77.0067048,-12.1734485,-77.0067948,Calle Los Artesanos,12.8,1.82,23.3,2.8,Chorrillos,Chorrillos
310955280,310954567,-12.1733742,-77.0067048,-12.1737447,-77.0063708,Jirón Andrómeda,54.91,2.29,125.74,15.09,Chorrillos,Chorrillos
310955286,310954916,-12.1752033,-77.0087708,-12.1755651,-77.0084351,Calle Las Capironas,54.31,1.14,61.91,7.43,Chorrillos,Chorrillos
310955286,310955289,-12.1752033,-77.0087708,-12.1762207,-77.0099357,Los Jaguares,169.79,2.4,407.5,48.92,Chorrillos,Chorrillos
310955286,1229283774,-12.1752033,-77.0087708,-12.1748327,-77.0090951,Calle Las Capironas,54.23,1.8,97.61,11.72,Chorrillos,Chorrillos
310955289,3974743886,-12.1762207,-77.0099357,-12.176556,-77.0095442,Calle Los Zúngaros,56.58,2.42,136.92,16.44,Chorrillos,Chorrillos
310955289,310955286,-12.1762207,-77.0099357,-12.1752033,-77.0087708,Los Jaguares,169.79,2.18,370.14,44.43,Chorrillos,Chorrillos
310955289,310954831,-12.1762207,-77.0099357,-12.1758919,-77.010294,Calle Los Zúngaros,53.42,1.93,103.1,12.38,Chorrillos,Chorrillos
317339093,4362307840,-12.175302,-76.9999703,-12.175236,-76.9999176,Calle Icaro,9.31,2.05,19.09,2.29,Chorrillos,Chorrillos
317339093,4351674657,-12.175302,-76.9999703,-12.1758529,-76.9993078,Avenida El Sol,94.54,2.28,215.55,25.88,Chorrillos,Chorrillos
317339093,306073638,-12.175302,-76.9999703,-12.1775476,-77.0018706,Calle Icaro,324.06,1.79,580.07,69.64,Chorrillos,Chorrillos
317339193,2833643633,-12.1815076,-77.0009506,-12.1815822,-77.0010115,Ontario,10.61,1.5,15.92,1.91,Chorrillos,Chorrillos
317339193,1229111515,-12.1815076,-77.0009506,-12.1806406,-77.0020258,Avenida Guardia Peruana,151.5,1.31,198.46,23.82,Chorrillos,Chorrillos
317339193,10923374157,-12.1815076,-77.0009506,-12.1799792,-76.999669,Ontario,219.74,1.86,408.72,49.07,Chorrillos,Chorrillos
317339209,317339210,-12.1773569,-76.9974477,-12.1772891,-76.9973941,Ontario,9.53,2.27,21.63,2.6,Chorrillos,Chorrillos
317339209,4351669442,-12.1773569,-76.9974477,-12.1779565,-76.9967215,Avenida El Sol,103.32,1.35,139.48,16.74,Chorrillos,Chorrillos
317339209,10923374155,-12.1773569,-76.9974477,-12.1796974,-76.9994328,Ontario,338.06,1.51,510.47,61.28,Chorrillos,Chorrillos
317339210,317339209,-12.1772891,-76.9973941,-12.1773569,-76.9974477,Ontario,9.53,1.01,9.63,1.16,Chorrillos,Chorrillos
317339210,6086163064,-12.1772891,-76.9973941,-12.1764227,-76.9984752,Avenida El Sol,151.95,1.66,252.24,30.28,Chorrillos,Chorrillos
317339225,304905147,-12.176834,-77.006466,-12.1764814,-77.0067806,Avenida Guardia Peruana,52.02,1.7,88.43,10.62,Chorrillos,Chorrillos
317339225,10030047398,-12.176834,-77.006466,-12.1767751,-77.0064179,Calle Harold Crown,8.38,1.88,15.75,1.89,Chorrillos,Chorrillos
317339275,304905184,-12.1772953,-77.0062255,-12.1776466,-77.0058782,Avenida Guardia Peruana,54.32,2.21,120.05,14.41,Chorrillos,Chorrillos
317339275,10030047399,-12.1772953,-77.0062255,-12.177381,-77.0062969,Calle Los Algarrobos,12.29,1.15,14.13,1.7,Chorrillos,Chorrillos
317339281,304905185,-12.1768876,-77.0072278,-12.1765757,-77.0068781,Avenida Ariosto Matellini,51.45,1.35,69.46,8.34,Chorrillos,Chorrillos
317339281,4351681923,-12.1768876,-77.0072278,-12.1769652,-77.0071633,Samanes,11.12,2.28,25.35,3.04,Chorrillos,Chorrillos
317339315,4351688072,-12.1777553,-77.0082258,-12.1777993,-77.0081845,Los Zungaros,6.64,2.15,14.28,1.71,Chorrillos,Chorrillos
317339315,317339281,-12.1777553,-77.0082258,-12.1768876,-77.0072278,Avenida Ariosto Matellini,145.18,2.21,320.85,38.52,Chorrillos,Chorrillos
317339325,310954952,-12.1789644,-77.0069776,-12.1793286,-77.0072877,Avenida Las Gaviotas,52.69,1.6,84.3,10.12,Chorrillos,Chorrillos
317339325,10030047397,-12.1789644,-77.0069776,-12.1789081,-77.0070552,Los Zungaros,10.5,1.47,15.44,1.85,Chorrillos,Chorrillos
317339325,6465109150,-12.1789644,-77.0069776,-12.1784194,-77.0065153,Avenida Las Gaviotas,78.72,1.02,80.29,9.64,Chorrillos,Chorrillos
346473948,1753960713,-12.1725091,-77.015998,-12.1735264,-77.0150718,Avenida Prolongación Paseo de la República,151.43,2.48,375.55,45.08,Chorrillos,Chorrillos
346473948,1273964605,-12.1725091,-77.015998,-12.1729103,-77.0164286,Calle Julio Vega Solís,64.66,1.64,106.04,12.73,Chorrillos,Chorrillos
346473948,1753960707,-12.1725091,-77.015998,-12.1721392,-77.0163327,Avenida Prolongación Paseo de la República,54.91,1.31,71.93,8.64,Chorrillos,Chorrillos
346473949,1753960717,-12.1739189,-77.0147088,-12.1742505,-77.0150854,Jirón Néstor Madalengoitia,55.09,1.3,71.62,8.6,Chorrillos,Chorrillos
346473949,1273905111,-12.1739189,-77.0147088,-12.1746403,-77.0140298,Avenida Prolongación Paseo de la República,109.0,1.26,137.34,16.49,Chorrillos,Chorrillos
346473952,1753960737,-12.176681,-77.0122156,-12.1770716,-77.0118726,Avenida Prolongación Paseo de la República,57.24,2.02,115.62,13.88,Chorrillos,Chorrillos
346473952,1753960735,-12.176681,-77.0122156,-12.1770137,-77.0125892,Jirón Ernesto Curril Carbonel,54.93,1.61,88.44,10.62,Chorrillos,Chorrillos
346473954,346473955,-12.1791362,-77.0099932,-12.1792268,-77.0099116,Avenida Prolongación Paseo de la República,13.42,1.34,17.98,2.16,Chorrillos,Chorrillos
346473954,1753960758,-12.1791362,-77.0099932,-12.1794867,-77.0104021,Avenida Ariosto Matellini,59.11,1.82,107.58,12.91,Chorrillos,Chorrillos
346473955,1663122033,-12.1792268,-77.0099116,-12.1789982,-77.0096384,Avenida Ariosto Matellini,39.09,2.38,93.03,11.17,Chorrillos,Chorrillos
346473955,1753960760,-12.1792268,-77.0099116,-12.1797322,-77.0094386,Avenida Prolongación Paseo de la República,76.17,1.19,90.64,10.88,Chorrillos,Chorrillos
346474214,346474216,-12.1708119,-77.0185866,-12.1710812,-77.0185686,Avenida Fernando Terán,30.04,1.25,37.55,4.51,Chorrillos,Chorrillos
346474214,4347938739,-12.1708119,-77.0185866,-12.1701365,-77.0188156,Sin nombre,108.28,1.2,129.94,15.6,Chorrillos,Chorrillos
346474216,346474220,-12.1710812,-77.0185686,-12.1713141,-77.0186035,Avenida Fernando Terán,26.2,1.15,30.13,3.62,Chorrillos,Chorrillos
346474220,1273889440,-12.1713141,-77.0186035,-12.1702832,-77.0196306,Calle Coronel Néstor Bermúdez,160.99,1.29,207.68,24.93,Chorrillos,Chorrillos
346474220,1757641857,-12.1713141,-77.0186035,-12.1717989,-77.0188851,Avenida Fernando Terán,63.13,1.09,68.81,8.26,Chorrillos,Chorrillos
346474408,1827979625,-12.1731592,-77.0202992,-12.1730948,-77.0202319,Avenida Fernando Terán,10.24,1.99,20.38,2.45,Chorrillos,Chorrillos
346474408,1273708945,-12.1731592,-77.0202992,-12.1735008,-77.0206806,Avenida México,56.24,1.12,62.99,7.56,Chorrillos,Chorrillos
346474408,1273535735,-12.1731592,-77.0202992,-12.1739636,-77.0195567,Avenida Defensores del Morro,120.47,2.39,287.92,34.56,Chorrillos,Chorrillos
346474409,1757641857,-12.1718494,-77.0188336,-12.1717989,-77.0188851,Calle Coronel Marín,7.93,2.04,16.18,1.94,Chorrillos,Chorrillos
346474409,4362415648,-12.1718494,-77.0188336,-12.1715585,-77.0186074,Avenida Fernando Terán,40.82,1.24,50.62,6.08,Chorrillos,Chorrillos
346474414,346474216,-12.1710786,-77.0184988,-12.1710812,-77.0185686,Calle Ferrari Olcese,7.59,1.87,14.19,1.7,Chorrillos,Chorrillos
346474414,347933339,-12.1710786,-77.0184988,-12.1697601,-77.0188658,Avenida Fernando Terán,152.69,2.29,349.66,41.98,Chorrillos,Chorrillos
347933154,347933271,-12.1706212,-77.0176813,-12.1705531,-77.017748,Avenida Prolongación Paseo de la República,10.48,1.25,13.1,1.57,Chorrillos,Chorrillos
347933154,1753960704,-12.1706212,-77.0176813,-12.1710085,-77.0173467,Avenida Prolongación Paseo de la República,56.37,1.41,79.48,9.54,Chorrillos,Chorrillos
347933154,347933641,-12.1706212,-77.0176813,-12.1716522,-77.0164978,Sin nombre,172.47,1.34,231.11,27.74,Chorrillos,Chorrillos
347933271,347933154,-12.1705531,-77.017748,-12.1706212,-77.0176813,Avenida Prolongación Paseo de la República,10.48,1.13,11.84,1.42,Chorrillos,Chorrillos
347933271,346474414,-12.1705531,-77.017748,-12.1710786,-77.0184988,Calle Ferrari Olcese,103.08,1.15,118.54,14.23,Chorrillos,Chorrillos
347933271,347933339,-12.1705531,-77.017748,-12.1697601,-77.0188658,Avenida Prolongación Paseo de la República,166.2,2.24,372.29,44.69,Chorrillos,Chorrillos
347933339,10028365985,-12.1697601,-77.0188658,-12.1697859,-77.0189423,Avenida Prolongación Paseo de la República,8.8,1.44,12.67,1.52,Chorrillos,Chorrillos
347933339,10028365984,-12.1697601,-77.0188658,-12.1696879,-77.0188914,Avenida Fernando Terán,8.5,2.1,17.85,2.14,Chorrillos,Chorrillos
347933339,347933271,-12.1697601,-77.0188658,-12.1705531,-77.017748,Avenida Prolongación Paseo de la República,166.2,2.28,378.94,45.49,Chorrillos,Chorrillos
347933641,2833214501,-12.1716522,-77.0164978,-12.1775487,-77.0114429,Avenida Prolongación Paseo de la República,856.83,1.64,1405.2,168.69,Chorrillos,Chorrillos
347935323,347935346,-12.1715615,-77.0346073,-12.1731856,-77.0329291,Paseo Bilinghurst,281.05,1.57,441.25,52.97,Chorrillos,Chorrillos
347935323,3974719735,-12.1715615,-77.0346073,-12.1735975,-77.0334401,Paseo La Herradura,283.67,1.09,309.2,37.12,Chorrillos,Chorrillos
347935337,347935346,-12.1760203,-77.0331448,-12.1731856,-77.0329291,Paseo La Herradura,359.46,1.3,467.3,56.1,Chorrillos,Chorrillos
347935346,3827052316,-12.1731856,-77.0329291,-12.1722782,-77.0288789,"['Paseo Bilinghurst', 'Túnel de la Herradura']",563.74,1.52,856.88,102.87,Chorrillos,Chorrillos
347935462,1757646155,-12.1693696,-77.0253932,-12.170395,-77.0254384,Avenida Julio Calero,114.13,2.2,251.09,30.14,Chorrillos,Chorrillos
347935462,1757646153,-12.1693696,-77.0253932,-12.169858,-77.0259187,Avenida Nicanor Cipriano Rivas,78.82,1.86,146.61,17.6,Chorrillos,Chorrillos
347935462,558581115,-12.1693696,-77.0253932,-12.1685988,-77.0261234,Avenida Oscar de la Barrera,116.82,2.06,240.65,28.89,Chorrillos,Chorrillos
347935462,8231560104,-12.1693696,-77.0253932,-12.17003,-77.0247677,Avenida Oscar de la Barrera,100.08,1.07,107.09,12.86,Chorrillos,Chorrillos
347935640,4346630871,-12.1704089,-77.0279094,-12.1703344,-77.0279712,Avenida Mariscal Ramón Castilla,10.67,1.37,14.62,1.76,Chorrillos,Chorrillos
347935640,347936048,-12.1704089,-77.0279094,-12.1707224,-77.0274825,Sin nombre,59.37,1.23,73.03,8.77,Chorrillos,Chorrillos
347935640,347935641,-12.1704089,-77.0279094,-12.1708116,-77.0275979,Avenida Mariscal Ramón Castilla,56.14,1.49,83.65,10.04,Chorrillos,Chorrillos
347935641,347936048,-12.1708116,-77.0275979,-12.1707224,-77.0274825,Jirón Blondell,15.99,2.21,35.34,4.24,Chorrillos,Chorrillos
347935641,347935972,-12.1708116,-77.0275979,-12.1711443,-77.0273022,Avenida Mariscal Ramón Castilla,49.01,1.71,83.81,10.06,Chorrillos,Chorrillos
347935641,347935640,-12.1708116,-77.0275979,-12.1704089,-77.0279094,Avenida Mariscal Ramón Castilla,56.14,1.63,91.51,10.99,Chorrillos,Chorrillos
347935649,1757646157,-12.1715011,-77.0277765,-12.1712091,-77.0273837,Avenida Nicanor Cipriano Rivas,53.64,2.13,114.25,13.72,Chorrillos,Chorrillos
347935649,347935641,-12.1715011,-77.0277765,-12.1708116,-77.0275979,Sin nombre,81.22,2.49,202.24,24.28,Chorrillos,Chorrillos
347935649,3827052316,-12.1715011,-77.0277765,-12.1722782,-77.0288789,Avenida Nicanor Cipriano Rivas,147.74,1.64,242.29,29.09,Chorrillos,Chorrillos
347935970,1757653579,-12.169759,-77.0284854,-12.1690601,-77.0291619,Avenida Mariscal Ramón Castilla,106.99,2.08,222.54,26.72,Chorrillos,Chorrillos
347935970,4346630871,-12.169759,-77.0284854,-12.1703344,-77.0279712,Avenida Mariscal Ramón Castilla,84.96,2.15,182.66,21.93,Chorrillos,Chorrillos
347935970,1273943886,-12.169759,-77.0284854,-12.1699874,-77.028738,Avenida José Olaya,37.41,2.15,80.43,9.66,Chorrillos,Chorrillos
347935972,1273712830,-12.1711443,-77.0273022,-12.1714109,-77.0270401,Avenida Ignacio Seminario,41.11,1.09,44.81,5.38,Chorrillos,Chorrillos
347935972,347935641,-12.1711443,-77.0273022,-12.1708116,-77.0275979,Avenida Mariscal Ramón Castilla,49.01,1.75,85.77,10.3,Chorrillos,Chorrillos
347935972,1273546992,-12.1711443,-77.0273022,-12.1708204,-77.0269543,Avenida Nicanor Cipriano Rivas,52.22,1.25,65.28,7.84,Chorrillos,Chorrillos
347935972,1757646157,-12.1711443,-77.0273022,-12.1712091,-77.0273837,Avenida Nicanor Cipriano Rivas,11.42,2.35,26.84,3.22,Chorrillos,Chorrillos
347936048,347935641,-12.1707224,-77.0274825,-12.1708116,-77.0275979,Jirón Blondell,15.99,1.2,19.19,2.3,Chorrillos,Chorrillos
347936048,1273984090,-12.1707224,-77.0274825,-12.1705248,-77.0272416,Jirón Blondell,34.18,1.93,65.97,7.92,Chorrillos,Chorrillos
347936048,347935640,-12.1707224,-77.0274825,-12.1704089,-77.0279094,Sin nombre,59.37,1.22,72.43,8.7,Chorrillos,Chorrillos
347936946,1757653528,-12.1673846,-77.03377,-12.1676347,-77.0333035,Calle Manuel Lecca,57.83,1.11,64.19,7.71,Chorrillos,Chorrillos
347936946,7707626397,-12.1673846,-77.03377,-12.1674107,-77.033167,Morro Solar,69.34,1.54,106.78,12.82,Chorrillos,Chorrillos
347936946,1273754824,-12.1673846,-77.03377,-12.1677203,-77.034015,Morro Solar,45.95,1.85,85.01,10.21,Chorrillos,Chorrillos
371263985,310954598,-12.17118,-77.0087085,-12.1708524,-77.008329,Los Maestros,55.03,1.45,79.79,9.58,Chorrillos,Chorrillos
371263985,371264192,-12.17118,-77.0087085,-12.1722904,-77.0076824,Jirón Andrómeda,166.39,2.03,337.77,40.55,Chorrillos,Chorrillos
